jmeter_core,h-index,a-index,k-core,ICOOK,PageRank,PageRank_BR,ElementRank,Pride,Pride-iFit,h-index_better,h-index_no worse,h-index_worse,h-index_Compare_Result,a-index_better,a-index_no worse,a-index_worse,a-index_Compare_Result,k-core_better,k-core_no worse,k-core_worse,k-core_Compare_Result,ICOOK_better,ICOOK_no worse,ICOOK_worse,ICOOK_Compare_Result,PageRank_better,PageRank_no worse,PageRank_worse,PageRank_Compare_Result,PageRank_BR_better,PageRank_BR_no worse,PageRank_BR_worse,PageRank_BR_Compare_Result,ElementRank_better,ElementRank_no worse,ElementRank_worse,ElementRank_Compare_Result,Pride_better,Pride_no worse,Pride_worse,Pride_Compare_Result,Pride-iFit_better,Pride-iFit_no worse,Pride-iFit_worse,Pride-iFit_Compare_Result
Top-Ranked-30,0.4286,0.0714,0.4286,0.4286,0.4286,0.4286,0.2857,0.5,0.5714,0.0,0.0,1.0,0|0|1,0.0,0.0,1.0,0|0|1,0.0,0.0,1.0,0|0|1,0.0,0.0,1.0,0|0|1,0.0,0.0,1.0,0|0|1,0.0,0.0,1.0,0|0|1,0.0,0.0,1.0,0|0|1,0.0,0.0,1.0,0|0|1,1.0,1.0,0.0,1|1|0
